9,'Defect reports will be available to technical units on a 24x7 basis.',A
6,'The product shall have a conservative and professional appearance.',LF
12,'The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.',LF
11,'The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.',LF
13,'The interface must summarize the data in a fashion that\92s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface',LF
15,'The intranet pages should display appropriately in all resolutions  from 800x600 and higher. The display of all the pages will be correct in 95% of the resolutions  prior to implementation. The remaining 5% will be corrected within a week of notification of the incorrect display.',LF
25,'The system shall show a tabbed display (or equivalent functionality) with the campus map on one tab and info on the most recently announced building on the other.',LF
5,'The appearance of the product shall appear professional',LF
15,'The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.',LF
2,'The product shall have a consistent color scheme and fonts.',LF
25,'The campus map shall have a pause/resume button. The pause and resume button will allow the user to scroll and select other buildings without being interrupted by the automatic search and announce feature.',LF
8,'The website design should be modern  clean  and concise.',LF
13,'The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports',LF
8,'The website should cater to all tribes in Nigeria.',LF
14,'The message board shall contain the 5 most recently posted messages on the league page. The messages will contain up to the first 150 characters of the message.',LF
10,'The product shall simulate the look of ships at sea.',LF
8,'The website should appeal to all Africans  not only Nigerians.',LF
13,'The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.',LF
10,'The product shall display the grids within a circle as a view from a periscope.',LF
6,'The product\92s Look and Feel shall be able to incorporate aspects of the customer\92s organization such as logo  branding  and identity',LF
8,'The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.',LF
25,'The campus map shall provide visual clues regarding what areas have prepared audio and therefore may be selected.',LF
11,'The interface shall be appealing to callers and supervisors. In the interface and usability survey  80% of beta testers must report that the interface is appealing.',LF
14,'Each page shall contain a navigation menu which shows the index into which the current page is contained.',LF
14,'Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.',MN
9,'Washing parameters will be updated during scheduled maintenance hours.',MN
12,'The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.',MN
36,'All source code shall adhere to an agreed upon and well-defined set of coding standards for each development language used.',MN
15,'Changes to revenue and expense formulae must be applied to the RFS system  every year  prior to the budgeting process start. Revenue and expense formulae will be updated within one week of their receipt  after which 2 weeks will be allotted to testing of the budget calculations  to be conducted jointly by the project development team and PCG Finance.',MN
24,'The application should be easy to extend. The code should be written in a way that it favors implementation of new functions.',MN
14,'New System version releases shall be released at the beginning of each NFL season.',MN
36,'All source code and development related documents shall be controlled under a version control system.',MN
24,'Test environments should be built for the application to allow testing of the applications different functions.',MN
12,'The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.',MN
13,'The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.',MN
11,'The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.',MN
15,'New branches/complexes/districts/regions and revenue/expense accounts added to the BDW  must be reflected in the RFS system. 100% of the entities (mentioned above) available as of October month-end  will be loaded into the RFS system  prior to the budget start process.',MN
6,'The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',MN
8,'Promotional updates to the website should take a day to update.',MN
13,'All changes  updates  and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation',MN
6,'Maintenance releases will be offered to customers once a year.  The releases shall take no longer than 5 minutes for 80% of the customer base to install.',MN
31,'Detailed documentation of the code and SRS will enable easy maintenance of the Flea Market.',MN
12,'The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.',MN
9,'The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.',O
5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',O
6,'The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.',O
27,'The system shall utilise periodic 30-second keep-alive messages between tablets and the server to monitor tablet operational status.',O
32,'It must only update the parts that have changed when connecting to the server.',O
3,'The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.',O
8,'Movies shall be encoded for 56k and 256k streams.',O
6,'The product shall be available for distribution as a packaged CD.',O
8,'All aspects of the website shall be accessed by a web browser over the Internet.',O
14,'A secondary database will be used to store historical statistics and data.',O
5,'The product must support Internet Explorer 5.5 and above.',O
6,'The product will function alongside server software on any operating system where the Java runtime can be installed.',O
6,'The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',O
35,'The system should be able to manage all the information incoming from the database and the catalogue.',O
7,'The System shall not require additional third party licenses resulting in royalty fees.',O
6,'The product shall be used in office environments.',O
46,'The product shall be based on web and has to be run from a web server.',O
5,'The product shall run on the existing hardware for all environments.',O
15,'98% of the user workstations shall meet the minimum software requirements prior to implementation: Microsoft Internet Explorer 5.0. Microsoft .NET Framework 1.1. Microsoft Internet Explorer Web Controls',O
4,'The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database',O
6,'The product must be developed with the J2SE/J2EE programming language libraries',O
15,'The RFS system should be able to easily interface with the BDW environment  in order to load the data. \95	7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process  every year. The data will be as of October month-end. 	Test files (7) shall be loaded up to 5 times throughout the year  from the BDW.',O
6,'The product shall be able to be installed in any operating environment within 2 days.',O
5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',O
6,'The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',O
4,'The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.',O
32,'It must be able to change and update information on the server.',O
37,'The available server must be reliable and the network connectivity in the supermarket should be proper for smooth flow of all operations and data.',O
6,'A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.',O
4,'The Disputes applications shall interface with the Merchant Information Database. The Merchant Information Database provides detailed information with regard to the merchant. All merchant detail information shall be obtained from the Merchant Information Database.',O
33,'The system should have to keep the location where the doughnut will be send.',O
13,'The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats).  Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.',O
22,'All data entry forms for the application should match their Microsoft Excel hardcopy counterparts as closely as possible. Hardcopies of these forms were provided to the design team during the second requirements interview.',O
8,'Website must interface with the CyberSource API to process credit card transactions.',O
5,'The maintenance of the product will fall within the established corporate maintenance windows.',O
34,'The system provides storage of all databases on redundant computers with automatic switchover.',O
9,'The lead washing process will operate within the established physical web service structure.',O
5,'The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.',O
7,'The System shall utilize currently owned computer equipment.',O
7,'The System shall be able to automatically backup business data and restore them on demand.',O
6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.',O
5,'The product shall be supported using the corporate support center.',O
8,'Website must be fully operational with MSN TV2.',O
8,'The website should use Flash to provide animation on the home page.',O
4,'The Disputes application shall interface with the Letters application.  This will allow the Disputes application to request letters as part of the dispute initiation and dispute follow up process. All letter requests must be sent to the Print Letter Utility application.',O
15,'98% of the user workstations shall meet the minimum hardware requirements prior to implementation. Minimum Hard Disk Space:  400MB.',O
6,'The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.',O
8,'Movies shall be encoded and streamed via Windows Media Player 9.0.',O
14,'A primary database will be used to store cached data for active users.',O
5,'For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.',O
8,'We must be able to interface with the following browsers: IE 5.X  6.0  Netscape 6.x  7.x  8.x and Firefox 1.0.',O
12,'The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.',O
35,'For the system to successfully operate the registration system should be integrated with other IT services and the portal.',O
14,'The application shall run on a web application server.',O
16,'The system shall be evoked by typing “pine” into a command or shell prompt.',O
6,'The product must be able to interface with various email servers. The product shall be able to send email.',O
3,'The system shall operate within the Windows XP Professional operating system.',O
12,'The product shall be platform independent.The product shall enable access to any type of development environment and platform.',O
31,'Flea Market system will interface with the web server and RDBMS software using APIs provided by the implementation language',O
5,'The product must support Mozilla Firefox 1.0 and above.',O
8,'The same hardware supporting the current website will be used to support the new system.',O
8,'When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user\92s connection.)',PE
15,'The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.',PE
8,'System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.',PE
7,'The System shall allow for a minimum of  6 users to work at the same time.',PE
7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',PE
14,'The application shall be able to complete every user transaction within one fourth of a second of receiving the request over the network.',PE
10,'The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.',PE
5,'The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds',PE
8,'System shall let customers register on the website as a \93pay as you go\94 user in under 5 minutes.',PE
5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',PE
46,'The product shall take initial load time depending on internet connection strength which also depends on the media from which the product is run.',PE
8,'Izogn Administrator must be able to add new products to the website within 2 minutes.',PE
8,'While streaming a movie  buffering should only occur if there is latency in the user\92s connection.',PE
8,'System shall let customers register on the website as a \93unlimited movie subscriber\94 user in under 10 minutes.',PE
48,'The system may be throttled or slowed down on heavy loads to ensure service for everybody. By throttling is meant that certain functionality may be unavailable during heavy server load.',PE
9,'For leads that process longer than 25 seconds the system will record the event and duration',PE
12,'The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications',PE
12,'The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.',PE
20,'Responses to queries shall take no longer than 7 seconds to load onto the screen after the user submits the query.',PE
49,'The system shall support up to 10000 simultaneous users against the central database at any given time and up to 5000 simultaneous users against the local servers at any one time. The performance of the website must be optimal incase of huge loads and hence appropriate load balancing must be done to achieve this. There can be any number of mirror servers readily available in case of huge loads without the user getting any delay.',PE
2,'The product shall generate a CMA report in an acceptable time.',PE
29,'Responses to view information shall take no longer than 5 seconds to appear on the screen.',PE
3,'Staff members shall be able to complete a set of tasks in a timely manner.',PE
5,'The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.',PE
2,'The product shall synchronize contacts and appointments in an acceptable time.',PE
8,'System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.',PE
8,'Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.',PE
48,'The application should be able to support 100 concurrent users without any performance degradation.',PE
8,' Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.',PE
10,'The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.',PE
2,'The product shall produce search results in an acceptable time',PE
11,'On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.',PE
11,'The system shall be responsive. At the DePaul TeleServices Center  when a supervisor uses the system to view a callers schedule  the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.',PE
8,'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',PE
9,'The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.',PE
20,'All Web pages generated by the system shall be fully downloadable in no more than 10 seconds over a 40KBps modem connection.',PE
8,'System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.',PE
8,'When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.',PE
8,'System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.',PE
8,'System shall let the administrator add/remove categories on the website in under 5 minutes.',PE
11,'On a 112k connection or faster  the system response time for all operations must be no more than 3 seconds 90% of the time.',PE
8,'Izogn Administrator must be able to update the category listings on the website within 2 minutes.',PE
2,'The search results shall be returned no later 30 seconds  after the user has entered the search criteria',PE
37,'High level of performance requires high speed network and high level of connectivity.',PE
9,'No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.',PE
46,'The performance shall depend upon hardware components of the client/customer.',PE
3,'The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.',PE
1,'The product shall respond fast to keep up-to-date data in the display.',PE
12,'The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds',PE
40,'The system is expected to have reasonable short time response. The voter should be able to login and should be able to get response for his requests in 2-3 seconds.',PE
10,'The product shall able to handle a large number of games simultaneously.',PE
2,'The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.',PE
8,'System shall let existing customers log into the website with their email address and password in under 5 seconds.',PE
24,'The application should be portable with iOS and Android.',PO
36,'Since the software must run on several popular hardware platforms and the goal is to achieve a reasonable level of platform independence.',PO
35,'The product is Web based therefore it will be used in any environment that allows Web access.',PO
2,'The product is expected to run on Windows CE and Palm operating systems.',PO
28,'The system will support mobile users in some way.',PO
45,'The system shall be compatible with IIS6.0 and above or  Apache 2.0 and above.',PO
28,'The system will fully function in major browsers.',PO
34,'An end-user may use this system on any OS; either it is Windows or Linux.',PO
45,'The system shall run on Windows Server 2003.',PO
6,'The product shall be expected to operate for at least 5 years for each customer installation.',SC
6,'The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',SC
13,'The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.',SC
5,'The average number of recycled parts records per day shall be 50 000.',SC
12,'The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.',SC
3,'The system shall cater to 10 simultaneous users from 9am to 5pm.',SC
8,'The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.',SC
2,'The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.',SC
2,'The product shall be able support 1000 simultaneous users.',SC
5,'The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',SC
48,'The system should be able to scale up to 500 concurrent users (if there is a need in the future) by installing additional hardware components.',SC
8,'The server will support a maximum of 1 000 simultaneous users.',SC
3,'system shall be able to handle all of the user requests/usage during business hours.',SC
6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',SC
3,'The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.',SC
6,'The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.',SC
3,'The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.',SC
11,'The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE
5,'Only valid data shall be entered into the system. No invalid data shall be entered into the system.',SE
36,'Each user shall either be trusted or not trusted.',SE
6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.',SE
3,'Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.',SE
3,'Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students\92 personal information.',SE
27,'A display shall not require a user to log in.',SE
6,'Only managers are able to perform search queries for reservations by user.  100% of all search queries for reservations by user shall be from logons of only management logons.',SE
5,'Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.',SE
45,'Personal information security is defined outside the scope of the SDMS by the database server.',SE
3,'The system shall be built such that it is as secure as possible from malicious interference.',SE
38,'Normal users can just read information but they cannot edit or modify anything except their personal and some other information.',SE
12,'The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.',SE
4,'The Disputes application shall ensure that only authorized users are allowed to logon to the application.',SE
31,'All transactions at the Flea Market require a valid user ID and password.',SE
46,'The customer’s web browser shall never display a customer’s credit card number after retrieving from the database.  It shall always be shown with just the last 4 digits of the credit card number.',SE
2,'Only registered realtors shall be able to access the system.',SE
4,'All additions of new users and modifications to user\92s access shall be recorded on the User Report.',SE
40,'To prevent attacks the system should generate random word and ask the user to enter it correctly for multiple tryings.',SE
34,'The system’s back-end servers shall only be accessible to authenticated administrators.',SE
3,'Only authorized users shall have access to clinical site information.',SE
46,'The system shall use secure sockets in all transactions that include any confidential customer information.',SE
27,'A waiter that attempts to log into a second tablet while already logged into another tablet shall be rejected and notified through both tablets.',SE
38,'System will have different types of users and every user has access constraints.',SE
27,'A waiter password used for tablet login must have a bit-strength of at least 64 bits.',SE
34,'Sensitive data will be encrypted before being sent over insecure connections like the internet.',SE
27,'A surface computer shall not require a user to log in.',SE
5,'The product shall free of computer viruses.',SE
13,'The system shall only be accessed by authorized Corporate Community Grants (CCR) employees. Users must be authenticated using their IBM intranet user name and password.',SE
8,'The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.',SE
8,'Only authorized personnel can access customer records in the database.',SE
2,'The product shall prevent its data from incorrect data being introduced.',SE
13,'The WCS system shall not allow automatic logins by any user. Cookies containing WCS login information about a user will not be stored on a user\92s computer.',SE
38,'Customers must have a valid login id to enter into the site.',SE
8,'The system shall reveal private information only in compliance with the organization\92s information policy.',SE
12,'The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.',SE
20,'Only users who have been authorized for home access to the corporate Intranet may use the COS from non-company locations.',SE
4,'Only the System Administrator shall be able to reset a revoked user logon account',SE
32,'Each account must securely store all of its data.',SE
12,'The product shall have security.The product shall provide authentication  and authorization.',SE
6,'The product shall ensure that the database\92s data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.',SE
8,'All customer information will be stored on a secure database  accessible only to authorized personnel.',SE
46,'The system’s back-end servers shall never display a customer’s password.  The customer’s password may be reset but never shown.',SE
10,'The product shall provide players no access to information that might reveal the identity of another player',SE
3,'The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.',SE
7,'The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.',SE
4,'Only users with Update access must be able to initiate dispute requests.',SE
46,'The system shall automatically log out all customers after a period of inactivity.',SE
4,'If a user account is revoked  it can only be re-instantiated by the System Administrator.',SE
40,'The data transaction between client and server must be encrypted using SSL technology.',SE
38,'System will use secured database',SE
8,'The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.',SE
47,'The system will use a single password per user to login to the E-Store System.',SE
45,'Users shall be required to log into the system for all operations except the operations on the login page.',SE
8,'Only authorized personnel can access sales information.',SE
46,'The system shall not leave any cookies on the customer’s computer containing any of the user’s confidential information.',SE
32,'A correct combination of username and password is required for a user to login.',SE
8,'Only administrators can activate a pre-paid card.',SE
3,'Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.',SE
11,'The product shall ensure that only supervisors can enter a caller\92s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE
31,'Secure data transfer over the Internet could be provided using SSL encryption that will be configured by the host system administrator.',SE
34,'The system use SSL (secured socket layer) in all transactions that include any confidential customer information.',SE
3,'Only authorized users shall have access to students\92 personal information.',SE
8,'Only registered customers can purchase streaming movies.',SE
20,'All network transactions that involve financial information or personally identifiable information shall be encrypted.',SE
34,'The system should not leave any cookies on the customer’s computer containing the user’s password.',SE
7,'The System shall granularly control access rights to all major subsystems.  It should be possible to assign access rights to all subsystems independently.',SE
27,'A tablet shall require a user to log in using a username and password.',SE
35,'Everyone (stakeholders and guests) can have access to the system and the catalogue. Every client must have secure and private access to his/her data. The  and the service man can have access to every part of the system. All these accesses (except the “guest tour” access) require identification through ID and password.',SE
38,'System use shall not cause any harm to human users.',SE
14,'Each team owner will need to use a username and password in order to be authenticated to reach the team owner\92s page',SE
3,'The system shall protect private information in accordance with the organization\92s information policy.',SE
15,'Only authorized user shall access the RFS system. ONLY users that exist in the UAS system  with the RFS system assigned to their role(s)  shall access the RFS system and use it.',SE
46,'The customer’s web browser shall never display a customer’s password.  It shall always be echoed with special characters representing typed characters.',SE
45,'The system shall utilize HTTPS communication to ensure data confidentiality.',SE
32,'Logout must be automatic after 1 hour of inactivity.',SE
4,'The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.',SE
6,'The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems\92 data shall remain 100% uncorrupted each time malicious data is input into the product.',SE
43,'All login attempts shall be done so in a secure manner.',SE
48,'A secure server will be required to ensure confidentiality of customer’s credit card and other details.',SE
8,'All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.',SE
14,'The Commissioner will be the only authorized user per league to adjust league settings.',SE
5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',SE
4,'All updates to data files or database must be initiated from the Disputes System.',SE
31,'The IP addresses where the transaction was made from will be logged.',SE
29,'Unauthorised users can only read data without modifying anything.',SE
46,'The system’s back-end databases shall be encrypted.',SE
8,'The streaming server will have anti-virus software to prevent infection of malicious viruses.',SE
43,'All users of the system shall login using some form of unique identification.',SE
32,'Full data backups must be created daily.',SE
2,'Every user of the system shall be authenticated and authorized.',SE
4,'The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.',SE
5,'The system shall prevent malicious attacks including denial of service.',SE
8,'Data integrity scripts will be run on a weekly basis to verify the integrity of the database.',SE
35,'The system will develop a security system that will reduce to the minimum the possibility of corruption from systems and/or humans.',SE
15,'User access should be limited to the permissions granted to their role(s) Each level in the PCG hierarchy will be assigned a role and users will be assigned to these roles. Access to functionality within RFS system is dependent on the privileges/permission assigned to the role..',SE
27,'A waiter shall only be able to log into one tablet at any given instance of time.',SE
5,'One insurance company shall not be able to view another insurance companys claim data.',SE
31,'User passwords will be stored in the database in an encrypted format.',SE
45,'User authentication and privileges are defined outside the scope of the sytem by the Microsoft Active Directroy Server.',SE
13,'All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available)',US
11,'The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.',US
3,'The number of mistakes noted by the students shall be decreased by 50% in the first year.',US
5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',US
8,'An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.',US
3,'The system shall be intuitive to the Program Administrators/Nursing Staff Members.',US
19,'The menus of the system must be easily navigable by the users with buttons that are easy to understand.',US
46,'The system shall provide handicap access.',US
23,'95% of users will not need to read the user manual to be able to use the application.',US
6,'An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.',US
13,'A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.',US
6,'The product shall use a standard navigation menu familiar to most web users.',US
8,'The product shall retain the customer\92s buying preferences and information.',US
2,'The system shall be intuitive and self explanatory.',US
3,'The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.',US
25,'The system shall allow the user to scroll the campus map from the campus map tab.',US
13,'Reports must be easy to generate. Reports must be generated within one button click and exported within one button click (after selecting the report)',US
8,'An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.',US
3,'The system shall be easy to use by the Program Administrators/Nursing Staff Members.',US
46,'The system shall provide a digital image for each product in the product catalog.',US
6,'The product shall allow for intuitive searching of available conference rooms.',US
5,'The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.',US
6,'The product shall allow for customization of start page and views preferences.',US
14,'The application shall ask the user to confirm dropping a player or trading a player before performing the action.',US
14,'A new user shall be able to navigate through the league and team pages within 30 seconds of reaching the start-up page.',US
6,'The product shall be able to display calendar dates and times according to the user\92s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',US
8,'The website will provide a help section with answers and solutions to common problems.',US
12,'The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)',US
14,'Users shall be able to view at least 25 NFL player statistics and points on each page.',US
11,'The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.',US
8,'Users should only have to navigate through a maximum of 4 pages  to create an account with the website.',US
3,'The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.',US
8,'Users should be able to access their streaming movies in under 2 clicks after logging into the website.',US
49,'The entire website must be user-friendly and easily navigable. The website must be provided with a site map for quick access to a particular link according to the requirement specification. The user must be able to find what he/she wants from the site without any difficulty. The website must adhere to branding schemes and the layout of the web pages must be uniform throughout  ',US
6,'The product shall conform to the Americans with Disabilities Act.',US
35,'The system should need to be entirely self-supporting since the users would be using it only to register courses.',US
13,'The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.',US
3,'All of the users shall be able to use the system after one day of training.',US
19,'The system must be easy to use by both managers and chefs such that they do not need to read an extensive amount of manuals.',US
6,'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',US
14,'Users shall be able to reach the \91add\92  \91drop\92  and \91trade player\92 pages with one click from the team owner\92s page.',US
25,'The system shall provide a way to return to the startup screen.',US
46,'The system shall confirm all transactions with the customer’s web browser.',US
15,'The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.',US
6,'The product shall be translated into foreign languages other than the target market countries\92 languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market\92s language.',US
6,'The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.',US
6,'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',US
12,'The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.',US
1,'If projected  the data must be readable.  On a 10x10 projection screen  90% of viewers must be able to read Event / Activity data from a viewing distance of 30',US
46,'The system shall provide multi language support.',US
13,'The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.',US
48,'It should not take more than 120 seconds for a new user to register for an account.',US
10,'The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.',US
3,'2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.',US
8,'The product should be able to be used by 90% of novice users on the Internet.',US
6,'Every registered user will have access to the product\92s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',US
1,'If projected  the data must be understandable. On a 10x10 projection screen  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100',US
2,'The product shall use symbols and words that are naturally understandable by the realtor community.',US
46,'The system shall provide use of icons and toolbars.',US
8,'The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.',US
2,'90% of untrained realtors shall be able to install the product on their device without printed instructions',US
4,'100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.',US
